session_id,num_of_clicks,Total_revenue,year,month,day,country_of_user,unique_categories,unique_product_models,colour_of_product,location_of_product,model_photography,price_above_avg,ratio_of_above_avg_price,page_number,purchased,date,day_of_week,is_weekend,is_end_of_month,week_num,session_duration_min,bounced,avg_time_per_click,category_1_clicks,category_2_clicks,category_3_clicks,category_4_clicks,first_category,category_switches,last_category,num_revisits,cluster_label
171,6,282,2008,4,1,29,2,5,3,4,2,1,0.6666666666666666,1,0,2008-07-01,1,0,0,27,7.0,0,1.1666666666666667,2,0,4,0,3,2,3,1.0,0
172,3,167,2008,4,1,29,1,3,3,1,2,1,0.6666666666666666,2,0,2008-04-07,0,0,0,15,4.0,0,1.3333333333333333,0,3,0,0,2,0,2,0.0,0
173,21,949,2008,4,1,29,3,18,10,6,2,1,0.5238095238095238,2,1,2008-07-17,3,0,0,29,26.0,0,1.2380952380952381,5,8,0,8,4,16,2,3.0,1
174,10,400,2008,4,1,29,1,7,6,4,2,1,0.6,3,1,2008-07-23,2,0,0,30,9.0,0,0.9,0,0,0,10,4,0,4,1.0,0
175,1,57,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-05-24,5,1,0,21,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
176,1,67,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-04-07,0,0,0,15,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
177,3,124,2008,4,1,29,2,3,3,3,1,1,0.3333333333333333,2,1,2008-04-24,3,0,0,17,2.0,0,0.6666666666666666,2,0,0,1,1,1,4,0.0,0
179,3,171,2008,4,1,29,1,3,2,2,1,1,1.0,2,0,2008-04-11,4,0,0,15,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
180,1,33,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-08-12,1,0,0,33,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
181,11,477,2008,4,1,29,4,10,5,5,2,1,0.5454545454545454,5,1,2008-07-26,5,1,0,30,13.0,0,1.1818181818181819,2,1,4,4,3,8,3,1.0,0
182,8,264,2008,4,1,29,1,7,3,4,2,1,0.625,1,1,2008-04-19,5,1,0,16,8.0,0,1.0,0,0,0,8,4,0,4,1.0,0
183,16,752,2008,4,1,29,3,16,8,3,2,1,0.4375,1,0,2008-04-22,1,0,0,17,17.0,0,1.0625,7,7,2,0,2,9,1,0.0,1
184,36,1459,2008,4,1,29,3,36,11,6,2,1,0.4722222222222222,4,1,2008-06-16,0,0,0,25,43.0,0,1.1944444444444444,13,0,12,11,1,24,3,0.0,1
185,1,28,2008,4,1,29,1,1,1,1,1,2,0.0,1,1,2008-05-24,5,1,0,21,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
186,7,225,2008,4,1,29,2,7,5,4,2,1,0.2857142857142857,4,1,2008-04-14,0,0,0,16,7.0,0,1.0,0,0,4,3,3,3,4,0.0,0
187,8,284,2008,4,1,29,2,8,6,5,2,1,0.375,2,1,2008-05-14,2,0,0,20,8.0,0,1.0,0,0,4,4,3,2,3,0.0,0
188,15,676,2008,4,1,29,2,12,6,5,1,1,0.26666666666666666,2,0,2008-05-20,1,0,0,21,16.0,0,1.0666666666666667,14,1,0,0,1,2,1,1.0,1
189,1,38,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-04-12,5,1,0,15,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
190,4,139,2008,4,1,29,2,4,4,3,1,1,0.5,2,1,2008-04-15,1,0,0,16,4.0,0,1.0,0,0,2,2,3,3,4,0.0,0
191,1,57,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-04-04,4,0,0,14,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
192,15,756,2008,4,1,29,3,15,6,6,2,1,0.4666666666666667,3,0,2008-04-05,5,1,0,14,18.0,0,1.2,9,3,3,0,1,11,1,0.0,1
193,5,219,2008,4,1,29,2,5,5,4,2,1,0.6,2,0,2008-07-10,3,0,0,28,5.0,0,1.0,2,0,3,0,1,3,3,0.0,0
194,9,332,2008,4,1,29,3,9,5,6,2,1,0.3333333333333333,3,1,2008-05-25,6,1,0,21,11.0,0,1.2222222222222223,0,1,4,4,4,7,4,0.0,0
195,5,185,2008,4,1,29,3,5,5,3,2,1,0.6,2,1,2008-07-10,3,0,0,28,6.0,0,1.2,1,0,1,3,4,2,3,0.0,0
196,27,1118,2008,4,1,29,3,26,10,6,2,1,0.5185185185185185,4,1,2008-04-09,2,0,0,15,30.0,0,1.1111111111111112,0,8,12,7,3,20,2,1.0,1
197,6,271,2008,4,1,9,3,6,5,4,2,1,0.5,1,0,2008-07-22,1,0,0,30,6.0,0,1.0,3,2,1,0,2,4,1,0.0,0
198,5,234,2008,4,1,29,3,5,3,4,2,1,0.8,1,1,2008-05-11,6,1,0,19,4.0,0,0.8,0,2,2,1,3,4,3,0.0,0
199,1,48,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-04-20,6,1,0,16,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
200,6,254,2008,4,1,29,2,6,3,5,1,1,0.16666666666666666,2,0,2008-07-09,2,0,0,28,5.0,0,0.8333333333333334,5,0,1,0,1,2,1,0.0,0
201,22,859,2008,4,1,29,4,19,8,6,2,1,0.36363636363636365,4,1,2008-07-21,0,0,0,30,28.0,0,1.2727272727272727,4,7,8,3,3,15,3,1.0,1
202,3,171,2008,4,1,29,1,3,3,3,1,1,1.0,1,0,2008-04-01,1,0,0,14,3.0,0,1.0,0,3,0,0,2,0,2,0.0,0
203,2,76,2008,4,1,29,1,2,2,2,2,2,0.0,1,0,2008-04-18,4,0,0,16,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
204,1,28,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-06-21,5,1,0,25,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
205,2,95,2008,4,1,29,1,2,2,2,1,1,0.5,2,0,2008-04-14,0,0,0,16,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
206,8,376,2008,4,1,29,2,8,4,6,1,1,0.375,2,0,2008-07-02,2,0,0,27,9.0,0,1.125,2,6,0,0,2,2,2,0.0,0
207,10,414,2008,4,1,29,4,9,6,5,2,1,0.7,1,1,2008-05-25,6,1,0,21,10.0,0,1.0,1,1,7,1,3,5,3,1.0,0
208,1,38,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-06-27,4,0,0,26,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
209,1,62,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-07-06,6,1,0,27,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
210,8,322,2008,4,1,29,2,8,6,3,2,1,0.25,1,0,2008-07-17,3,0,0,29,9.0,0,1.125,7,1,0,0,2,1,1,0.0,0
211,15,656,2008,4,1,29,3,15,3,4,2,1,0.3333333333333333,3,0,2008-05-19,0,0,0,21,16.0,0,1.0666666666666667,9,2,4,0,1,9,3,0.0,1
212,20,735,2008,4,1,29,3,16,8,6,2,1,0.65,4,1,2008-06-17,1,0,0,25,24.0,0,1.2,1,0,2,17,4,3,3,2.0,1
213,9,423,2008,4,1,29,4,8,5,5,2,1,0.6666666666666666,2,1,2008-04-12,5,1,0,15,9.0,0,1.0,5,1,1,2,1,5,1,1.0,0
214,5,252,2008,4,1,29,1,3,3,2,2,1,0.6,1,0,2008-04-08,1,0,0,15,5.0,0,1.0,0,5,0,0,2,0,2,2.0,0
215,4,157,2008,4,1,29,2,3,3,3,2,2,0.0,1,1,2008-08-06,2,0,0,32,5.0,0,1.25,0,3,0,1,2,1,4,1.0,0
216,5,236,2008,4,1,29,1,5,3,3,2,1,0.4,2,0,2008-05-11,6,1,0,19,5.0,0,1.0,5,0,0,0,1,0,1,0.0,0
217,6,295,2008,4,1,29,1,6,4,5,2,1,0.5,2,0,2008-05-02,4,0,0,18,6.0,0,1.0,6,0,0,0,1,0,1,0.0,0
218,9,315,2008,4,1,29,1,6,5,3,2,1,0.3333333333333333,3,0,2008-05-28,2,0,0,22,10.0,0,1.1111111111111112,0,0,9,0,3,0,3,3.0,0
219,2,81,2008,4,1,29,1,2,2,2,1,1,1.0,1,1,2008-04-17,3,0,0,16,1.0,0,0.5,0,0,0,2,4,0,4,0.0,0
220,25,1188,2008,4,1,29,4,18,9,6,2,1,0.72,3,1,2008-07-11,4,0,0,28,30.0,0,1.2,7,6,7,5,4,18,3,4.0,1
221,1,48,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-05-25,6,1,0,21,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
222,7,300,2008,4,1,29,3,7,5,4,2,1,0.42857142857142855,2,1,2008-05-02,4,0,0,18,7.0,0,1.0,4,1,0,2,4,4,1,0.0,0
225,6,222,2008,4,1,29,1,6,4,4,2,1,0.3333333333333333,4,0,2008-07-20,6,1,0,29,5.0,0,0.8333333333333334,0,0,6,0,3,0,3,0.0,0
226,4,176,2008,4,1,29,2,4,3,4,1,1,0.25,2,0,2008-05-15,3,0,0,20,3.0,0,0.75,0,2,2,0,2,2,2,0.0,0
227,1,52,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-07-11,4,0,0,28,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
228,2,76,2008,4,1,29,2,2,2,1,1,2,0.0,1,0,2008-06-29,6,1,0,26,1.0,0,0.5,1,0,1,0,3,1,1,0.0,0
229,8,443,2008,4,1,29,1,8,2,5,1,1,0.5,1,0,2008-05-08,3,0,0,19,10.0,0,1.25,8,0,0,0,1,0,1,0.0,0
230,9,446,2008,4,1,29,2,8,6,6,2,1,0.8888888888888888,1,1,2008-04-18,4,0,0,16,10.0,0,1.1111111111111112,0,6,0,3,2,6,2,1.0,0
231,7,259,2008,4,1,29,2,7,5,5,2,1,0.42857142857142855,2,0,2008-04-20,6,1,0,16,7.0,0,1.0,0,2,5,0,3,2,3,0.0,0
232,6,270,2008,4,1,29,4,6,5,2,2,1,0.6666666666666666,3,1,2008-04-11,4,0,0,15,6.0,0,1.0,1,2,1,2,4,5,2,0.0,0
233,5,170,2008,4,1,29,2,5,3,3,1,2,0.0,2,1,2008-08-04,0,0,0,32,5.0,0,1.0,4,0,0,1,1,2,1,0.0,0
234,8,321,2008,4,1,29,2,8,6,5,2,1,0.625,3,1,2008-06-02,0,0,0,23,7.0,0,0.875,0,0,7,1,3,2,3,0.0,0
235,3,104,2008,4,1,29,2,3,3,2,2,1,0.3333333333333333,1,0,2008-04-12,5,1,0,15,2.0,0,0.6666666666666666,1,0,2,0,1,1,3,0.0,0
236,11,431,2008,4,1,29,3,9,6,5,2,1,0.2727272727272727,3,1,2008-04-22,1,0,0,17,12.0,0,1.0909090909090908,0,5,5,1,3,9,3,2.0,0
237,1,62,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-07-05,5,1,0,27,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
238,4,191,2008,4,1,29,3,4,3,3,2,1,0.75,3,1,2008-07-04,4,0,0,27,3.0,0,0.75,0,1,1,2,4,3,4,0.0,0
239,26,1038,2008,4,1,29,3,24,11,6,2,1,0.5,5,1,2008-06-04,2,0,0,23,30.0,0,1.1538461538461537,0,7,5,14,3,17,4,2.0,1
240,3,138,2008,4,1,29,2,3,3,2,1,1,0.3333333333333333,2,0,2008-07-24,3,0,0,30,2.0,0,0.6666666666666666,0,2,1,0,2,2,2,0.0,0
241,1,38,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-04-22,1,0,0,17,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
242,8,371,2008,4,1,29,2,8,5,4,2,1,0.625,3,0,2008-05-06,1,0,0,19,9.0,0,1.125,0,6,2,0,2,4,2,0.0,0
243,1,28,2008,4,1,29,1,1,1,1,1,2,0.0,1,1,2008-06-23,0,0,0,26,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
244,11,535,2008,4,1,29,2,10,6,5,2,1,0.6363636363636364,4,1,2008-06-03,1,0,0,23,11.0,0,1.0,7,0,0,4,1,5,4,1.0,0
245,2,86,2008,4,1,29,2,2,2,2,2,1,0.5,1,0,2008-05-20,1,0,0,21,1.0,0,0.5,0,1,1,0,3,1,2,0.0,0
246,1,57,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-07-17,3,0,0,29,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
247,15,610,2008,4,1,29,2,15,7,3,2,1,0.6666666666666666,2,0,2008-05-06,1,0,0,19,15.0,0,1.0,1,0,14,0,3,2,3,0.0,1
248,9,365,2008,4,1,29,4,9,6,5,2,1,0.5555555555555556,3,1,2008-05-08,3,0,0,19,8.0,0,0.8888888888888888,1,3,2,3,2,7,4,0.0,0
249,3,109,2008,4,1,29,1,3,3,2,2,1,0.6666666666666666,2,1,2008-04-18,4,0,0,16,2.0,0,0.6666666666666666,0,0,0,3,4,0,4,0.0,0
250,9,430,2008,4,1,28,2,7,2,4,1,1,0.5555555555555556,1,1,2008-04-06,6,1,0,14,10.0,0,1.1111111111111112,6,0,0,3,4,5,1,2.0,0
251,2,124,2008,4,1,29,1,2,2,2,1,1,1.0,1,0,2008-04-13,6,1,0,15,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
252,1,62,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-04-05,5,1,0,14,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
253,16,763,2008,4,1,9,3,13,6,6,2,1,0.375,3,0,2008-08-12,1,0,0,33,24.0,0,1.5,11,2,3,0,3,6,1,3.0,1
254,15,708,2008,4,1,29,1,15,6,6,2,1,0.3333333333333333,1,0,2008-04-03,3,0,0,14,16.0,0,1.0666666666666667,15,0,0,0,1,0,1,0.0,1
255,1,28,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-07-01,1,0,0,27,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
256,2,109,2008,4,1,29,1,2,2,2,1,1,1.0,1,0,2008-06-06,4,0,0,23,1.0,0,0.5,0,0,2,0,3,0,3,0.0,0
257,5,205,2008,4,1,24,3,5,4,3,1,1,0.4,1,0,2008-06-03,1,0,0,23,8.0,0,1.6,2,1,2,0,2,3,3,0.0,0
258,2,119,2008,4,1,24,1,2,2,2,1,1,1.0,1,0,2008-04-24,3,0,0,17,1.0,0,0.5,0,2,0,0,2,0,2,0.0,0
261,10,500,2008,4,1,29,2,10,5,5,1,1,0.7,3,0,2008-07-04,4,0,0,27,12.0,0,1.2,0,7,3,0,2,6,2,0.0,0
262,11,484,2008,4,1,29,2,11,5,4,2,1,0.6363636363636364,4,1,2008-06-05,3,0,0,23,11.0,0,1.0,4,0,0,7,1,3,4,0.0,0
263,1,62,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-05-12,0,0,0,20,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
264,9,322,2008,4,1,29,1,9,6,4,2,1,0.4444444444444444,3,1,2008-04-22,1,0,0,17,11.0,0,1.2222222222222223,0,0,0,9,4,0,4,0.0,0
266,5,195,2008,4,1,29,2,5,4,4,2,1,0.4,1,1,2008-08-08,4,0,0,32,4.0,0,0.8,0,2,0,3,4,2,4,0.0,0
267,12,499,2008,4,1,29,3,10,7,6,2,1,0.5833333333333334,1,1,2008-05-16,4,0,0,20,13.0,0,1.0833333333333333,0,4,2,6,2,9,4,1.0,0
268,3,109,2008,4,1,29,2,3,2,3,2,1,0.6666666666666666,1,1,2008-06-25,2,0,0,26,3.0,0,1.0,0,0,1,2,4,1,3,0.0,0
269,1,43,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-06-03,1,0,0,23,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
270,5,224,2008,4,1,29,2,3,2,2,1,1,0.8,1,1,2008-08-10,6,1,0,32,4.0,0,0.8,0,2,0,3,2,3,4,1.0,0
271,3,119,2008,4,1,29,2,3,3,3,1,1,0.3333333333333333,1,0,2008-08-12,1,0,0,33,4.0,0,1.3333333333333333,2,0,1,0,1,2,1,0.0,0
272,1,43,2008,4,1,9,1,1,1,1,1,2,0.0,1,0,2008-04-19,5,1,0,16,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
273,16,746,2008,4,1,29,4,13,8,6,2,1,0.5625,2,1,2008-05-13,1,0,0,20,16.0,0,1.0,4,6,4,2,2,13,2,3.0,1
274,1,82,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-04-01,1,0,0,14,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
275,14,633,2008,4,1,29,3,11,5,5,2,1,0.42857142857142855,4,1,2008-08-05,1,0,0,32,15.0,0,1.0714285714285714,0,9,1,4,2,7,2,2.0,1
276,4,166,2008,4,1,29,2,4,3,3,2,1,0.5,3,1,2008-04-11,4,0,0,15,3.0,0,0.75,1,0,0,3,1,1,4,0.0,0
277,20,807,2008,4,1,29,4,20,11,6,2,1,0.75,4,1,2008-05-20,1,0,0,21,27.0,0,1.35,1,3,4,12,4,12,2,0.0,1
278,14,697,2008,4,1,29,2,12,4,5,2,1,0.42857142857142855,3,0,2008-06-23,0,0,0,26,20.0,0,1.4285714285714286,10,0,4,0,1,6,1,2.0,1
279,18,701,2008,4,1,29,3,9,4,6,2,1,0.4444444444444444,3,1,2008-08-05,1,0,0,32,18.0,0,1.0,1,4,0,13,1,8,2,3.0,1
281,9,451,2008,4,1,29,1,9,6,5,2,1,0.6666666666666666,2,0,2008-04-30,2,0,0,18,9.0,0,1.0,0,9,0,0,2,0,2,0.0,0
282,5,243,2008,4,1,29,2,4,2,3,2,1,1.0,1,1,2008-07-02,2,0,0,27,5.0,0,1.0,0,2,0,3,4,2,4,1.0,0
283,2,81,2008,4,1,29,2,2,2,1,1,1,0.5,1,0,2008-06-24,1,0,0,26,1.0,0,0.5,1,0,1,0,1,1,3,0.0,0
285,1,57,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-05-08,3,0,0,19,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
286,2,81,2008,4,1,29,2,2,2,2,2,1,0.5,1,1,2008-07-24,3,0,0,30,1.0,0,0.5,1,0,0,1,4,1,1,0.0,0
287,11,504,2008,4,1,29,3,10,8,5,2,1,0.6363636363636364,4,0,2008-07-16,2,0,0,29,11.0,0,1.0,2,3,6,0,3,5,1,1.0,0
288,2,124,2008,4,1,29,2,2,2,2,2,1,1.0,2,0,2008-05-30,4,0,0,22,1.0,0,0.5,0,1,1,0,2,1,3,0.0,0
289,3,153,2008,4,1,29,3,3,3,3,1,1,1.0,1,1,2008-04-28,0,0,0,18,2.0,0,0.6666666666666666,1,0,1,1,1,2,4,0.0,0
290,4,117,2008,4,1,29,1,4,4,3,2,1,0.25,3,1,2008-06-28,5,1,0,26,4.0,0,1.0,0,0,0,4,4,0,4,0.0,0
291,5,170,2008,4,1,29,3,4,3,3,2,1,0.4,1,1,2008-07-24,3,0,0,30,5.0,0,1.0,1,0,1,3,4,4,4,1.0,0
292,39,1681,2008,4,1,29,3,33,10,6,2,1,0.48717948717948717,3,0,2008-07-09,2,0,0,28,44.0,0,1.1282051282051282,14,2,23,0,1,22,2,5.0,1
293,1,55,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-05-30,4,0,0,22,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
294,3,138,2008,4,1,29,2,3,3,1,2,1,0.6666666666666666,1,0,2008-04-07,0,0,0,15,2.0,0,0.6666666666666666,0,2,1,0,2,2,2,0.0,0
295,7,218,2008,4,1,29,3,6,4,3,2,2,0.0,3,1,2008-04-05,5,1,0,14,8.0,0,1.1428571428571428,3,0,3,1,4,3,1,1.0,0
296,5,190,2008,4,1,29,2,4,3,3,2,1,0.2,3,1,2008-05-29,3,0,0,22,5.0,0,1.0,2,0,0,3,1,3,4,1.0,0
297,1,48,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-04-14,0,0,0,16,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
298,1,38,2008,4,1,29,1,1,1,1,1,1,1.0,1,1,2008-05-28,2,0,0,22,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
299,3,152,2008,4,1,29,2,3,3,2,1,1,0.6666666666666666,2,0,2008-04-02,2,0,0,14,2.0,0,0.6666666666666666,0,2,1,0,2,2,2,0.0,0
300,1,62,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-08-12,1,0,0,33,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
301,8,254,2008,4,1,29,4,8,6,4,2,2,0.0,2,1,2008-06-03,1,0,0,23,11.0,0,1.375,3,2,2,1,1,6,1,0.0,0
302,2,46,2008,4,1,29,1,1,1,1,1,2,0.0,1,1,2008-07-29,1,0,0,31,1.0,0,0.5,0,0,0,2,4,0,4,1.0,0
303,1,18,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-07-28,0,0,0,31,0.0,1,0.0,0,0,1,0,3,0,3,0.0,0
304,6,275,2008,4,1,29,2,6,6,5,2,1,0.5,4,1,2008-07-22,1,0,0,30,6.0,0,1.0,0,4,0,2,4,2,4,0.0,0
305,11,484,2008,4,1,29,3,11,8,5,2,1,0.45454545454545453,1,1,2008-07-16,2,0,0,29,14.0,0,1.2727272727272727,3,6,0,2,1,8,2,0.0,0
306,4,167,2008,4,1,29,1,4,2,3,2,1,1.0,2,1,2008-07-20,6,1,0,29,3.0,0,0.75,0,0,0,4,4,0,4,0.0,0
307,7,294,2008,4,1,9,3,7,6,5,2,1,0.2857142857142857,4,0,2008-05-07,2,0,0,19,6.0,0,0.8571428571428571,2,3,2,0,2,4,1,0.0,0
308,1,33,2008,4,1,29,1,1,1,1,1,2,0.0,1,1,2008-06-30,0,0,0,27,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
309,1,38,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-07-23,2,0,0,30,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
310,7,366,2008,4,1,29,1,7,6,5,2,1,0.7142857142857143,1,0,2008-04-01,1,0,0,14,8.0,0,1.1428571428571428,0,7,0,0,2,0,2,0.0,0
311,1,52,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-04-30,2,0,0,18,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
312,3,114,2008,4,1,46,2,3,2,3,2,1,0.6666666666666666,1,1,2008-05-18,6,1,0,20,2.0,0,0.6666666666666666,0,0,1,2,4,2,4,0.0,0
313,1,62,2008,4,1,29,1,1,1,1,1,1,1.0,1,0,2008-07-29,1,0,0,31,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
314,9,427,2008,4,1,44,3,9,6,5,2,1,0.7777777777777778,3,1,2008-06-01,6,1,0,22,11.0,0,1.2222222222222223,3,0,1,5,4,4,3,0.0,0
316,5,183,2008,4,1,29,2,5,4,3,2,1,0.2,3,0,2008-06-05,3,0,0,23,4.0,0,0.8,2,0,3,0,1,1,3,0.0,0
317,1,28,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-06-13,4,0,0,24,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
318,1,48,2008,4,1,29,1,1,1,1,1,1,1.0,1,1,2008-04-01,1,0,0,14,0.0,0,0.0,0,0,0,1,4,0,4,0.0,0
319,2,81,2008,4,1,29,1,2,1,2,1,1,0.5,1,0,2008-06-02,0,0,0,23,1.0,0,0.5,0,0,2,0,3,0,3,0.0,0
320,7,300,2008,4,1,29,4,6,4,4,2,1,0.7142857142857143,2,1,2008-05-25,6,1,0,21,9.0,0,1.2857142857142858,1,1,2,3,3,4,4,1.0,0
321,23,997,2008,4,1,29,4,22,9,6,2,1,0.7391304347826086,4,1,2008-05-07,2,0,0,19,23.0,0,1.0,2,4,5,12,4,14,4,1.0,1
323,1,33,2008,4,1,29,1,1,1,1,1,2,0.0,1,0,2008-06-08,6,1,0,23,0.0,1,0.0,1,0,0,0,1,0,1,0.0,0
324,6,239,2008,4,1,29,2,6,5,4,2,1,0.3333333333333333,2,0,2008-05-25,6,1,0,21,6.0,0,1.0,0,3,3,0,2,2,2,0.0,0
325,10,437,2008,4,1,29,3,9,5,5,2,1,0.3,3,0,2008-07-06,6,1,0,27,10.0,0,1.0,4,3,3,0,1,5,3,1.0,0
326,8,337,2008,4,1,29,4,8,3,5,2,1,0.5,3,1,2008-06-10,1,0,0,24,7.0,0,0.875,1,1,3,3,3,5,4,0.0,0
327,12,469,2008,4,1,29,2,12,7,6,2,1,0.4166666666666667,2,1,2008-08-12,1,0,0,33,13.0,0,1.0833333333333333,7,0,0,5,1,8,1,0.0,0
328,3,177,2008,4,1,29,2,3,2,3,1,1,0.6666666666666666,1,0,2008-04-14,0,0,0,16,2.0,0,0.6666666666666666,2,0,1,0,3,1,1,0.0,0
329,3,156,2008,4,1,29,2,3,3,2,1,1,1.0,1,0,2008-07-08,1,0,0,28,3.0,0,1.0,1,0,2,0,3,1,1,0.0,0
330,6,261,2008,4,1,29,4,6,4,4,1,1,0.5,1,1,2008-07-22,1,0,0,30,7.0,0,1.1666666666666667,3,1,1,1,1,4,2,0.0,0
331,6,242,2008,4,1,29,2,6,3,3,2,1,0.6666666666666666,3,1,2008-06-29,6,1,0,26,7.0,0,1.1666666666666667,0,2,0,4,4,2,4,0.0,0
332,11,492,2008,4,1,29,2,11,8,6,2,1,0.7272727272727273,3,0,2008-05-11,6,1,0,19,11.0,0,1.0,2,0,9,0,3,3,1,0.0,0
333,3,196,2008,4,1,29,1,3,2,3,2,1,1.0,2,0,2008-08-11,0,0,0,33,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
334,4,153,2008,4,1,29,2,4,4,4,2,1,0.5,4,0,2008-06-06,4,0,0,23,5.0,0,1.25,0,1,3,0,3,1,2,0.0,0
335,7,319,2008,4,1,29,2,7,4,5,2,1,0.7142857142857143,2,1,2008-08-08,4,0,0,32,6.0,0,0.8571428571428571,0,3,0,4,2,3,4,0.0,0
336,6,264,2008,4,1,29,3,6,6,4,1,1,0.6666666666666666,3,1,2008-04-04,4,0,0,14,7.0,0,1.1666666666666667,0,1,3,2,4,4,4,0.0,0
337,7,352,2008,4,1,9,2,7,5,5,2,1,0.5714285714285714,3,0,2008-06-02,0,0,0,23,6.0,0,0.8571428571428571,5,2,0,0,1,4,1,0.0,0
338,1,52,2008,4,1,9,1,1,1,1,1,1,1.0,1,0,2008-08-04,0,0,0,32,0.0,1,0.0,0,1,0,0,2,0,2,0.0,0
339,3,172,2008,4,1,29,2,3,3,3,2,1,0.6666666666666666,1,0,2008-07-16,2,0,0,29,4.0,0,1.3333333333333333,1,2,0,0,2,2,2,0.0,0
340,3,172,2008,4,1,9,1,3,1,2,1,1,0.6666666666666666,1,0,2008-05-17,5,1,0,20,2.0,0,0.6666666666666666,0,3,0,0,2,0,2,0.0,0
341,11,491,2008,4,1,29,2,10,5,4,2,1,0.2727272727272727,2,1,2008-05-29,3,0,0,22,15.0,0,1.3636363636363635,8,0,0,3,1,5,4,1.0,0
342,28,1097,2008,4,1,29,3,18,8,6,2,1,0.42857142857142855,4,1,2008-04-04,4,0,0,14,31.0,0,1.1071428571428572,7,6,0,15,4,14,4,6.0,1
343,4,147,2008,4,1,29,1,4,3,3,2,1,0.5,3,1,2008-05-14,2,0,0,20,3.0,0,0.75,0,0,0,4,4,0,4,0.0,0
344,4,210,2008,4,1,9,2,4,4,3,2,1,0.75,3,0,2008-08-05,1,0,0,32,3.0,0,0.75,1,0,3,0,3,2,3,0.0,0
345,7,276,2008,4,1,29,2,5,4,3,2,1,0.42857142857142855,1,0,2008-06-12,3,0,0,24,7.0,0,1.0,2,0,5,0,3,3,1,2.0,0
